k,q,mode,run,iterations,patterns,sequences_per_pattern,sequence_length,bases,elapsed_ns,ns_per_base,checksum
14,6,all,5,5,256,512,150,98304000,23665166,0.240734517,22587880
14,10,all,5,2,256,512,150,39321600,20508458,0.521557058,9035152
14,9,all,5,3,256,512,150,58982400,25658416,0.435018175,13552728
14,1,all,5,2,256,512,150,39321600,25281833,0.642950261,9035152
14,8,all,5,4,256,512,150,78643200,25562792,0.325047709,18070304
14,7,all,5,4,256,512,150,78643200,22418750,0.285069148,18070304
14,3,all,5,3,256,512,150,58982400,20081583,0.340467377,13552728
14,2,all,5,2,256,512,150,39321600,21864208,0.556035563,9035152
14,8,all,6,4,256,512,150,78643200,25626542,0.325858332,18070304
14,12,all,6,2,256,512,150,39321600,35427334,0.900963694,9035152
14,1,all,6,2,256,512,150,39321600,25528167,0.649214859,9035152
14,2,all,6,2,256,512,150,39321600,21850166,0.555678457,9035152
14,4,all,6,5,256,512,150,98304000,22954334,0.233503560,22587880
14,9,all,6,3,256,512,150,58982400,24266292,0.411415812,13552728
14,5,all,6,5,256,512,150,98304000,21781792,0.221575846,22587880
14,6,all,6,5,256,512,150,98304000,23620209,0.240277191,22587880
14,3,all,6,3,256,512,150,58982400,20019083,0.339407739,13552728
14,10,all,6,2,256,512,150,39321600,20591166,0.523660431,9035152
14,7,all,6,4,256,512,150,78643200,22344833,0.284129244,18070304
14,11,all,6,2,256,512,150,39321600,26657125,0.677925746,9035152
14,3,all,7,3,256,512,150,58982400,19956375,0.338344574,13552728
14,12,all,7,2,256,512,150,39321600,35419875,0.900774002,9035152
14,1,all,7,2,256,512,150,39321600,25304583,0.643528824,9035152
14,4,all,7,5,256,512,150,98304000,23493833,0.238991628,22587880
14,7,all,7,4,256,512,150,78643200,22527625,0.286453565,18070304
14,10,all,7,2,256,512,150,39321600,20486000,0.520985921,9035152
14,5,all,7,5,256,512,150,98304000,21835750,0.222124736,22587880
14,8,all,7,4,256,512,150,78643200,25604666,0.325580165,18070304
14,11,all,7,2,256,512,150,39321600,26562292,0.675514018,9035152
14,6,all,7,5,256,512,150,98304000,23703459,0.241124054,22587880
14,9,all,7,3,256,512,150,58982400,24336625,0.412608253,13552728
14,2,all,7,2,256,512,150,39321600,21846375,0.555582047,9035152
14,4,all,8,5,256,512,150,98304000,22984792,0.233813395,22587880
14,6,all,8,5,256,512,150,98304000,23710208,0.241192708,22587880
14,11,all,8,2,256,512,150,39321600,26572292,0.675768331,9035152
14,3,all,8,3,256,512,150,58982400,19996375,0.339022742,13552728
14,2,all,8,2,256,512,150,39321600,21958500,0.558433533,9035152
14,12,all,8,2,256,512,150,39321600,35455666,0.901684214,9035152
14,7,all,8,4,256,512,150,78643200,22589125,0.287235578,18070304
14,9,all,8,3,256,512,150,58982400,24299708,0.411982354,13552728
14,10,all,8,2,256,512,150,39321600,20730708,0.527209167,9035152
14,5,all,8,5,256,512,150,98304000,21901250,0.222791036,22587880
14,8,all,8,4,256,512,150,78643200,25517208,0.324468079,18070304
14,1,all,8,2,256,512,150,39321600,25268208,0.642603760,9035152
14,1,all,9,2,256,512,150,39321600,25270792,0.642669474,9035152
14,3,all,9,3,256,512,150,58982400,20040042,0.339763082,13552728
14,5,all,9,5,256,512,150,98304000,21824792,0.222013265,22587880
14,2,all,9,2,256,512,150,39321600,21869083,0.556159541,9035152
14,12,all,9,2,256,512,150,39321600,35508000,0.903015137,9035152
14,6,all,9,5,256,512,150,98304000,23859709,0.242713511,22587880
14,10,all,9,2,256,512,150,39321600,20563167,0.522948380,9035152
14,7,all,9,4,256,512,150,78643200,22566541,0.286948407,18070304
14,9,all,9,3,256,512,150,58982400,24253125,0.411192576,13552728
14,11,all,9,2,256,512,150,39321600,26468666,0.673132985,9035152
14,8,all,9,4,256,512,150,78643200,25938084,0.329819794,18070304
14,4,all,9,5,256,512,150,98304000,23032917,0.234302948,22587880
14,9,all,10,3,256,512,150,58982400,24252417,0.411180573,13552728
14,6,all,10,5,256,512,150,98304000,23752791,0.241625885,22587880
14,3,all,10,3,256,512,150,58982400,20011625,0.339281294,13552728
14,5,all,10,5,256,512,150,98304000,21594125,0.219666799,22587880
14,4,all,10,5,256,512,150,98304000,23057250,0.234550476,22587880
14,8,all,10,4,256,512,150,78643200,25530708,0.324639740,18070304
14,12,all,10,2,256,512,150,39321600,35442125,0.901339849,9035152
14,2,all,10,2,256,512,150,39321600,21765166,0.553516795,9035152
14,11,all,10,2,256,512,150,39321600,26665000,0.678126017,9035152
14,7,all,10,4,256,512,150,78643200,22479417,0.285840569,18070304
14,1,all,10,2,256,512,150,39321600,25341625,0.644470851,9035152
14,10,all,10,2,256,512,150,39321600,20479458,0.520819550,9035152
14,10,all,11,2,256,512,150,39321600,20660250,0.525417328,9035152
14,6,all,11,5,256,512,150,98304000,23764250,0.241742452,22587880
14,4,all,11,5,256,512,150,98304000,22854166,0.232484599,22587880
14,8,all,11,4,256,512,150,78643200,25573875,0.325188637,18070304
14,7,all,11,4,256,512,150,78643200,22510833,0.286240044,18070304
14,1,all,11,2,256,512,150,39321600,25309125,0.643644333,9035152
14,9,all,11,3,256,512,150,58982400,24337583,0.412624495,13552728
14,3,all,11,3,256,512,150,58982400,20041417,0.339786394,13552728
14,2,all,11,2,256,512,150,39321600,21895625,0.556834539,9035152
14,12,all,11,2,256,512,150,39321600,35500792,0.902831828,9035152
14,5,all,11,5,256,512,150,98304000,21900583,0.222784251,22587880
14,11,all,11,2,256,512,150,39321600,26647250,0.677674611,9035152
14,12,all,12,2,256,512,150,39321600,35519000,0.903294881,9035152
14,11,all,12,2,256,512,150,39321600,26648958,0.677718048,9035152
14,2,all,12,2,256,512,150,39321600,21776333,0.553800786,9035152
14,10,all,12,2,256,512,150,39321600,20648333,0.525114263,9035152
14,6,all,12,5,256,512,150,98304000,23757917,0.241678029,22587880
14,4,all,12,5,256,512,150,98304000,22867417,0.232619395,22587880
14,5,all,12,5,256,512,150,98304000,21793916,0.221699178,22587880
14,8,all,12,4,256,512,150,78643200,25425917,0.323307254,18070304
14,9,all,12,3,256,512,150,58982400,24161833,0.409644792,13552728
14,1,all,12,2,256,512,150,39321600,25421000,0.646489461,9035152
14,7,all,12,4,256,512,150,78643200,22540792,0.286620992,18070304
14,3,all,12,3,256,512,150,58982400,19866208,0.336815864,13552728
14,10,all,13,2,256,512,150,39321600,20623500,0.524482727,9035152
14,2,all,13,2,256,512,150,39321600,21808541,0.554619878,9035152
14,1,all,13,2,256,512,150,39321600,25223583,0.641468887,9035152
14,12,all,13,2,256,512,150,39321600,35460291,0.901801834,9035152
14,6,all,13,5,256,512,150,98304000,23754334,0.241641581,22587880
14,5,all,13,5,256,512,150,98304000,21824000,0.222005208,22587880
14,4,all,13,5,256,512,150,98304000,22847542,0.232417216,22587880
14,3,all,13,3,256,512,150,58982400,20147875,0.341591305,13552728
14,11,all,13,2,256,512,150,39321600,26528583,0.674656754,9035152
14,9,all,13,3,256,512,150,58982400,24251250,0.411160787,13552728
14,7,all,13,4,256,512,150,78643200,22537417,0.286578077,18070304
14,8,all,13,4,256,512,150,78643200,25523875,0.324552854,18070304
14,8,all,14,4,256,512,150,78643200,25511583,0.324396553,18070304
14,10,all,14,2,256,512,150,39321600,20543625,0.522451401,9035152
14,12,all,14,2,256,512,150,39321600,35924375,0.913604101,9035152
14,9,all,14,3,256,512,150,58982400,25628583,0.434512380,13552728
14,7,all,14,4,256,512,150,78643200,22440458,0.285345179,18070304
14,11,all,14,2,256,512,150,39321600,26465959,0.673064143,9035152
14,2,all,14,2,256,512,150,39321600,21809458,0.554643199,9035152
14,5,all,14,5,256,512,150,98304000,21864375,0.222415924,22587880
14,6,all,14,5,256,512,150,98304000,23655417,0.240635345,22587880
14,1,all,14,2,256,512,150,39321600,25326375,0.644083023,9035152
14,3,all,14,3,256,512,150,58982400,20065750,0.340198941,13552728
14,4,all,14,5,256,512,150,98304000,22978833,0.233752777,22587880
15,3,first,0,4,256,512,150,78643200,20928333,0.266117516,262144
15,10,first,0,3,256,512,150,58982400,20530042,0.348070645,196608
15,2,first,0,3,256,512,150,58982400,24728958,0.419259949,196608
15,9,first,0,4,256,512,150,78643200,22857750,0.290651321,262144
15,11,first,0,3,256,512,150,58982400,26303208,0.445950114,196608
15,7,first,0,5,256,512,150,98304000,21738042,0.221130798,327680
15,1,first,0,3,256,512,150,58982400,29467416,0.499596761,196608
15,12,first,0,2,256,512,150,39321600,22004833,0.559611842,131072
15,4,first,0,6,256,512,150,117964800,22386125,0.189769533,393216
15,8,first,0,5,256,512,150,98304000,24225958,0.246439189,327680
15,5,first,0,6,256,512,150,117964800,21565667,0.182814424,393216
15,6,first,0,6,256,512,150,117964800,22916375,0.194264518,393216
15,9,first,1,4,256,512,150,78643200,22870542,0.290813980,262144
15,10,first,1,3,256,512,150,58982400,20449291,0.346701575,196608
15,5,first,1,6,256,512,150,117964800,21586417,0.182990324,393216
15,3,first,1,4,256,512,150,78643200,20886958,0.265591405,262144
15,7,first,1,5,256,512,150,98304000,21667292,0.220411092,327680
15,4,first,1,6,256,512,150,117964800,22276542,0.188840586,393216
15,6,first,1,6,256,512,150,117964800,22877584,0.193935683,393216
15,12,first,1,2,256,512,150,39321600,22103000,0.562108358,131072
15,8,first,1,5,256,512,150,98304000,24359666,0.247799337,327680
15,1,first,1,3,256,512,150,58982400,29309167,0.496913774,196608
15,2,first,1,3,256,512,150,58982400,24773667,0.420017955,196608
15,11,first,1,3,256,512,150,58982400,26411625,0.447788239,196608
15,7,first,2,5,256,512,150,98304000,21724042,0.220988383,327680
15,4,first,2,6,256,512,150,117964800,22213125,0.188302994,393216
15,1,first,2,3,256,512,150,58982400,29569542,0.501328227,196608
15,10,first,2,3,256,512,150,58982400,20512833,0.347778880,196608
15,2,first,2,3,256,512,150,58982400,24642083,0.417787052,196608
15,8,first,2,5,256,512,150,98304000,24194084,0.246114950,327680
15,9,first,2,4,256,512,150,78643200,22912833,0.291351738,262144
15,5,first,2,6,256,512,150,117964800,21400292,0.181412523,393216
15,12,first,2,2,256,512,150,39321600,21872292,0.556241150,131072
15,11,first,2,3,256,512,150,58982400,26243750,0.444942051,196608
15,6,first,2,6,256,512,150,117964800,23028541,0.195215361,393216
15,3,first,2,4,256,512,150,78643200,20831542,0.264886754,262144
15,5,first,3,6,256,512,150,117964800,21665708,0.183662482,393216
15,1,first,3,3,256,512,150,58982400,29373708,0.498008016,196608
15,3,first,3,4,256,512,150,78643200,21028041,0.267385368,262144
15,2,first,3,3,256,512,150,58982400,24944500,0.422914293,196608
15,11,first,3,3,256,512,150,58982400,26398458,0.447565002,196608
15,12,first,3,2,256,512,150,39321600,22076500,0.561434428,131072
15,7,first,3,5,256,512,150,98304000,21696875,0.220712026,327680
15,9,first,3,4,256,512,150,78643200,22919042,0.291430689,262144
15,10,first,3,3,256,512,150,58982400,20462000,0.346917046,196608
15,4,first,3,6,256,512,150,117964800,22637542,0.191900821,393216
15,6,first,3,6,256,512,150,117964800,22930167,0.194381434,393216
15,8,first,3,5,256,512,150,98304000,24311625,0.247310638,327680
15,10,first,4,3,256,512,150,58982400,20416750,0.346149868,196608
15,9,first,4,4,256,512,150,78643200,23014083,0.292639198,262144
15,12,first,4,2,256,512,150,39321600,22035666,0.560395966,131072
15,8,first,4,5,256,512,150,98304000,24349542,0.247696350,327680
15,2,first,4,3,256,512,150,58982400,24649833,0.417918447,196608
15,1,first,4,3,256,512,150,58982400,29391083,0.498302595,196608
15,11,first,4,3,256,512,150,58982400,26650666,0.451840990,196608
15,6,first,4,6,256,512,150,117964800,23003250,0.195000966,393216
15,3,first,4,4,256,512,150,78643200,20963750,0.266567866,262144
15,7,first,4,5,256,512,150,98304000,21548792,0.219205648,327680
15,5,first,4,6,256,512,150,117964800,21506083,0.182309324,393216
15,4,first,4,6,256,512,150,117964800,22504042,0.190769128,393216
15,3,first,5,4,256,512,150,78643200,20990958,0.266913834,262144
15,6,first,5,6,256,512,150,117964800,23161791,0.196344935,393216
15,1,first,5,3,256,512,150,58982400,29441958,0.499165141,196608
15,12,first,5,2,256,512,150,39321600,22033875,0.560350418,131072
15,2,first,5,3,256,512,150,58982400,24644834,0.417833693,196608
15,7,first,5,5,256,512,150,98304000,21747541,0.221227427,327680
15,8,first,5,5,256,512,150,98304000,24292375,0.247114817,327680
15,4,first,5,6,256,512,150,117964800,22150958,0.187775998,393216
15,5,first,5,6,256,512,150,117964800,21551208,0.182691854,393216
15,10,first,5,3,256,512,150,58982400,20542000,0.348273383,196608
15,9,first,5,4,256,512,150,78643200,22894542,0.291119156,262144
15,11,first,5,3,256,512,150,58982400,26255542,0.445141975,196608
15,1,first,6,3,256,512,150,58982400,29517167,0.500440250,196608
15,10,first,6,3,256,512,150,58982400,20437541,0.346502363,196608
15,3,first,6,4,256,512,150,78643200,20970750,0.266656876,262144
15,9,first,6,4,256,512,150,78643200,22861500,0.290699005,262144
15,8,first,6,5,256,512,150,98304000,24225291,0.246432404,327680
15,12,first,6,2,256,512,150,39321600,21880291,0.556444575,131072
15,2,first,6,3,256,512,150,58982400,25015166,0.424112379,196608
15,4,first,6,6,256,512,150,117964800,22458209,0.190380597,393216
15,11,first,6,3,256,512,150,58982400,26143750,0.443246630,196608
15,6,first,6,6,256,512,150,117964800,22973209,0.194746306,393216
15,7,first,6,5,256,512,150,98304000,21595291,0.219678660,327680
15,5,first,6,6,256,512,150,117964800,21405958,0.181460554,393216
15,2,first,7,3,256,512,150,58982400,24754834,0.419698656,196608
15,6,first,7,6,256,512,150,117964800,22971792,0.194734294,393216
15,4,first,7,6,256,512,150,117964800,22202250,0.188210805,393216
15,3,first,7,4,256,512,150,78643200,21198750,0.269556046,262144
15,5,first,7,6,256,512,150,117964800,21538750,0.182586246,393216
15,8,first,7,5,256,512,150,98304000,24153375,0.245700836,327680
15,9,first,7,4,256,512,150,78643200,22850500,0.290559133,262144
15,1,first,7,3,256,512,150,58982400,29644250,0.502594842,196608
15,12,first,7,2,256,512,150,39321600,22073208,0.561350708,131072
15,11,first,7,3,256,512,150,58982400,26328375,0.446376801,196608
15,7,first,7,5,256,512,150,98304000,21646500,0.220199585,327680
15,10,first,7,3,256,512,150,58982400,20342333,0.344888187,196608
15,7,first,8,5,256,512,150,98304000,21628792,0.220019450,327680
15,11,first,8,3,256,512,150,58982400,26254875,0.445130666,196608
15,10,first,8,3,256,512,150,58982400,20385917,0.345627119,196608
15,6,first,8,6,256,512,150,117964800,22886042,0.194007382,393216
15,12,first,8,2,256,512,150,39321600,22138125,0.563001633,131072
15,2,first,8,3,256,512,150,58982400,24676958,0.418378330,196608
15,3,first,8,4,256,512,150,78643200,20951167,0.266407865,262144
15,8,first,8,5,256,512,150,98304000,24290792,0.247098714,327680
15,9,first,8,4,256,512,150,78643200,22858292,0.290658213,262144
15,1,first,8,3,256,512,150,58982400,29577500,0.501463148,196608
15,4,first,8,6,256,512,150,117964800,22431000,0.190149943,393216
15,5,first,8,6,256,512,150,117964800,21429750,0.181662242,393216
15,10,first,9,3,256,512,150,58982400,20297041,0.344120297,196608
15,6,first,9,6,256,512,150,117964800,23160625,0.196335051,393216
15,4,first,9,6,256,512,150,117964800,22556750,0.191215939,393216
15,5,first,9,6,256,512,150,117964800,21285458,0.180439063,393216
15,3,first,9,4,256,512,150,78643200,20927542,0.266107457,262144
15,9,first,9,4,256,512,150,78643200,22874041,0.290858472,262144
15,8,first,9,5,256,512,150,98304000,24290959,0.247100413,327680
15,7,first,9,5,256,512,150,98304000,21607000,0.219797770,327680
15,12,first,9,2,256,512,150,39321600,21978750,0.558948517,131072
15,2,first,9,3,256,512,150,58982400,24632167,0.417618934,196608
15,1,first,9,3,256,512,150,58982400,29600500,0.501853095,196608
15,11,first,9,3,256,512,150,58982400,26514459,0.449531708,196608
15,6,first,10,6,256,512,150,117964800,23126833,0.196048592,393216
15,7,first,10,5,256,512,150,98304000,21877833,0.222552826,327680
15,9,first,10,4,256,512,150,78643200,24588916,0.312664235,262144
15,4,first,10,6,256,512,150,117964800,34984834,0.296570112,393216
15,2,first,10,3,256,512,150,58982400,25906167,0.439218597,196608
15,11,first,10,3,256,512,150,58982400,26992375,0.457634396,196608
15,3,first,10,4,256,512,150,78643200,21346083,0.271429482,262144
15,1,first,10,3,256,512,150,58982400,29879042,0.506575555,196608
15,8,first,10,5,256,512,150,98304000,24287083,0.247060984,327680
15,5,first,10,6,256,512,150,117964800,21361292,0.181081916,393216
15,10,first,10,3,256,512,150,58982400,20613792,0.349490560,196608
15,12,first,10,2,256,512,150,39321600,22014875,0.559867223,131072
15,6,first,11,6,256,512,150,117964800,22966208,0.194686957,393216
15,1,first,11,3,256,512,150,58982400,29565250,0.501255459,196608
15,2,first,11,3,256,512,150,58982400,24737708,0.419408298,196608
15,8,first,11,5,256,512,150,98304000,24245875,0.246641795,327680
15,5,first,11,6,256,512,150,117964800,21458542,0.181906314,393216
15,10,first,11,3,256,512,150,58982400,20505375,0.347652435,196608
15,11,first,11,3,256,512,150,58982400,26247708,0.445009155,196608
15,9,first,11,4,256,512,150,78643200,22766375,0.289489428,262144
15,3,first,11,4,256,512,150,78643200,20991083,0.266915423,262144
15,4,first,11,6,256,512,150,117964800,22644250,0.191957686,393216
15,12,first,11,2,256,512,150,39321600,21904250,0.557053884,131072
15,7,first,11,5,256,512,150,98304000,21651833,0.220253835,327680
15,9,first,12,4,256,512,150,78643200,22814125,0.290096601,262144
15,12,first,12,2,256,512,150,39321600,21857125,0.555855433,131072
15,3,first,12,4,256,512,150,78643200,21044375,0.267593066,262144
15,6,first,12,6,256,512,150,117964800,23010708,0.195064189,393216
15,2,first,12,3,256,512,150,58982400,24525125,0.415804121,196608
15,1,first,12,3,256,512,150,58982400,30238750,0.512674120,196608
15,7,first,12,5,256,512,150,98304000,21803708,0.221798787,327680
15,5,first,12,6,256,512,150,117964800,21421541,0.181592653,393216
15,8,first,12,5,256,512,150,98304000,24309875,0.247292837,327680
15,11,first,12,3,256,512,150,58982400,26187500,0.443988376,196608
15,10,first,12,3,256,512,150,58982400,20422625,0.346249474,196608
15,4,first,12,6,256,512,150,117964800,22882584,0.193978068,393216
15,7,first,13,5,256,512,150,98304000,21611791,0.219846507,327680
15,9,first,13,4,256,512,150,78643200,22785833,0.289736849,262144
15,10,first,13,3,256,512,150,58982400,20377625,0.345486535,196608
15,6,first,13,6,256,512,150,117964800,23097666,0.195801341,393216
15,8,first,13,5,256,512,150,98304000,24252541,0.246709605,327680
15,11,first,13,3,256,512,150,58982400,26235709,0.444805722,196608
15,2,first,13,3,256,512,150,58982400,24911167,0.422349158,196608
15,1,first,13,3,256,512,150,58982400,29698041,0.503506826,196608
15,4,first,13,6,256,512,150,117964800,22395958,0.189852888,393216
15,5,first,13,6,256,512,150,117964800,21506583,0.182313563,393216
15,3,first,13,4,256,512,150,78643200,21533041,0.273806775,262144
15,12,first,13,2,256,512,150,39321600,22069042,0.561244761,131072
